ID,SMILES,pIC50,Compound origin
CHEMBL2431083,Cc1noc2c1-c1sc(C)c(C)c1C(c1cncnc1)=N[C@H]2CC(N)=O,5.602059991,ChEMBL
CHEMBL4081438,Cn1c(=O)ccc2cc(NS(=O)(=O)c3ccc(C#N)c(Cl)c3)ccc21,5.142667504,ChEMBL
CHEMBL4076056,Cn1c(=O)ccc2cc(NS(=O)(=O)c3ccc(C#N)cc3)ccc21,5.552841969,ChEMBL
CHEMBL4067436,Cn1c(=O)ccc2cc(NS(=O)(=O)c3ccccc3)ccc21,5.769551079,ChEMBL
CHEMBL4072276,Cn1c(=O)ccc2cc(S(=O)(=O)Nc3ccccc3)ccc21,4.431798276,ChEMBL
CHEMBL216146,Cn1c(=O)ccc2ccccc21,4.13667714,ChEMBL
CHEMBL1487662,Cn1c(=O)n(C)c2cc(C(N)=O)ccc21,4.100000019,ChEMBL
CHEMBL4062379,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2ccc(F)cc2F)n2cncc2c1=O,6.283996656,ChEMBL
CHEMBL4080979,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(NCc3ccc(C#N)cc3)c2)n2cncc2c1=O,6.455931956,ChEMBL
CHEMBL4083482,Cn1cc(-c2cc(S(C)(=O)=O)ccc2Oc2cccc(NCc3ccc(F)cc3)c2)n2cncc2c1=O,6.167491087,ChEMBL
CHEMBL4095153,Cn1cc(-c2cc3c(cc2C(F)F)N(c2cc(N4CCOCC4)c4c(c2)n(C)c(=O)n4C)CCC3)cn1,5.958607315,ChEMBL
CHEMBL4072630,Cn1cc(-c2cc3c(cc2C(F)F)N(c2ccc4c(c2)n(C)c(=O)n4C)CCC3)cn1,5.387216143,ChEMBL
CHEMBL4081585,Cn1cc(-c2cc3c(cc2C(F)F)N(c2ccc4sc(=O)n(C)c4c2)CCC3)cn1,4.744727495,ChEMBL
CHEMBL4069831,Cn1cc(-c2cc3c(cc2C(F)F)N(c2nn(C4CCOCC4)c4c2CN(C(N)=O)CC4)CCC3)cn1,5.017728767,ChEMBL
CHEMBL3769628,Cn1cc(-c2cccc(C#N)c2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O,5.599999383,ChEMBL
CHEMBL3770949,Cn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O,5.599999383,ChEMBL
CHEMBL4227391,Cn1cc(-c2cccc(CNS(C)(=O)=O)c2)c2ccccc2c1=O,6.124938737,ChEMBL
CHEMBL4228256,Cn1cc(-c2cccc(N)c2)c2ccccc2c1=O,5.539102157,ChEMBL
CHEMBL4228259,Cn1cc(-c2cccc(NS(C)(=O)=O)c2)c2cc(-c3ccccc3)ccc2c1=O,6.036212173,ChEMBL
CHEMBL4226680,Cn1cc(-c2cccc(NS(C)(=O)=O)c2)c2ccccc2c1=O,6.619788758,ChEMBL
CHEMBL4227534,Cn1cc(-c2cccc(S(=O)(=O)NCc3ccccc3)c2)c2ccccc2c1=O,5.524328812,ChEMBL
CHEMBL4228310,Cn1cc(-c2cccc(S(N)(=O)=O)c2)c2ccccc2c1=O,6.292429824,ChEMBL
CHEMBL4227207,Cn1cc(-c2ccccc2)c2ccccc2c1=O,5.468521083,ChEMBL
CHEMBL3769509,Cn1cc(-c2ccccc2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O,5.800000875,ChEMBL
CHEMBL4228052,Cn1cc(-c2ccccn2)c2ccccc2c1=O,5.022276395,ChEMBL
CHEMBL4225695,Cn1cc(-c2cn(C)c(=O)c3ccccc23)cn1,5.795880017,ChEMBL
CHEMBL4225700,Cn1cc(-c2ncccn2)c2ccccc2c1=O,4.93930216,ChEMBL
CHEMBL4226566,Cn1cc(-c2ncco2)c2ccccc2c1=O,4.886056648,ChEMBL
CHEMBL4225460,Cn1cc(C(=O)NCc2ccccc2)c2ccccc2c1=O,4.585026652,ChEMBL
CHEMBL3786682,Cn1cc2c3c(c[nH]c(=O)c31)CN(c1ccccn1)c1ccc(CS(C)(=O)=O)cc1-2,9,ChEMBL
CHEMBL3785440,Cn1cc2c3c(c[nH]c3c1=O)CN(c1ncc(F)cc1F)c1ccc(CS(C)(=O)=O)cc1-2,9.15490196,ChEMBL
CHEMBL4226698,Cn1ccnc1-c1cn(C)c(=O)c2ccccc12,4.698970004,ChEMBL
CHEMBL4095353,N#Cc1c(-c2ccc(Cl)cc2)cc(-c2cccs2)nc1SCC(=O)NCC(=O)O,6.050609993,ChEMBL
CHEMBL3589487,N#Cc1cccc(-c2cncc(C(=O)N3CC(=O)Nc4ccccc43)c2)c1,4.356547324,ChEMBL
CHEMBL3589480,NC(=O)c1ccc(/C=C(/C(=O)N2CC(=O)Nc3ccccc32)c2ccccc2)cc1,4.337242168,ChEMBL
CHEMBL3410001,Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1,6.337242168,ChEMBL
CHEMBL2349345,Nc1cc(N)cc(-c2csc(=O)[nH]2)c1,4.294992041,ChEMBL
CHEMBL2349355,Nc1cc(NS(=O)(=O)c2cccs2)cc(-c2csc(=O)[nH]2)c1,5.585026652,ChEMBL
CHEMBL2349343,Nc1ccc(-c2csc(=O)[nH]2)cc1,4.292429824,ChEMBL
CHEMBL2349344,Nc1ccc(-c2csc(=O)[nH]2)cc1O,4.623423043,ChEMBL
CHEMBL3409996,Nc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1,6.920818754,ChEMBL
CHEMBL3409986,Nc1ccc(NS(=O)(=O)c2cccc(-c3csc(=O)[nH]3)c2)cc1,5.079354999,ChEMBL
CHEMBL2349342,Nc1cccc(-c2csc(=O)[nH]2)c1,4.37675071,ChEMBL
CHEMBL2349362,O=C(CCC1CCCCC1)Nc1cc(NS(=O)(=O)c2cccs2)cc(-c2csc(=O)[nH]2)c1,5.657577319,ChEMBL
CHEMBL4077583,O=C(CCCCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,5.13076828,ChEMBL
CHEMBL4085339,O=C(CCCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,5.568636236,ChEMBL
CHEMBL4072185,O=C(CCCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,5.420216403,ChEMBL
CHEMBL4077397,O=C(CCCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,5.13076828,ChEMBL
CHEMBL4076445,O=C(CCCOc1ccccc1C(=O)Nc1ncnc2[nH]cnc12)NO,4.602059991,ChEMBL
CHEMBL2349357,O=C(CCc1ccccc1)Nc1cc(-c2csc(=O)[nH]2)ccc1NS(=O)(=O)c1cccs1,5.585026652,ChEMBL
CHEMBL2349363,O=C(CCc1ccccc1)Nc1cc(NS(=O)(=O)c2cccs2)cc(-c2csc(=O)[nH]2)c1,6.244125144,ChEMBL
CHEMBL1722357,O=C(CN1CC(=O)Oc2ccccc21)OCC(=O)c1ccc(Br)cc1,5.954677021,ChEMBL
CHEMBL4096344,O=C(CNc1cc(=O)oc2ccccc12)OCC(=O)c1ccc(Br)cc1,5.982966661,ChEMBL
CHEMBL2349356,O=C(Cc1ccccc1)Nc1cc(-c2csc(=O)[nH]2)ccc1NS(=O)(=O)c1cccs1,5.455931956,ChEMBL
CHEMBL4069594,O=C(NCCNc1ccc(-n2cccn2)nn1)c1ccccc1,4.858550227,ChEMBL
CHEMBL4096812,O=C(NCCNc1ccc(-n2cccn2)nn1)c1ccccc1Cl,4.951558196,ChEMBL
CHEMBL4073688,O=C(NCc1n[nH]c(=O)c2ccccc12)c1cccc(Cl)c1,4.325322532,ChEMBL
CHEMBL3410003,O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)C1CC1,7.22184875,ChEMBL
CHEMBL3410007,O=C(Nc1cc(-c2csc(=O)[nH]2)cc(S(=O)(=O)NC2CCCC2)c1)c1cccs1,7,ChEMBL
CHEMBL2349359,O=C(Nc1cc(-c2csc(=O)[nH]2)ccc1NS(=O)(=O)c1cccs1)C1CCCC1,5.602059991,ChEMBL
CHEMBL2349361,O=C(Nc1cc(NS(=O)(=O)c2cccs2)cc(-c2csc(=O)[nH]2)c1)c1cccs1,6.638272164,ChEMBL
CHEMBL3409998,O=C(Nc1ccc(-c2csc(=O)[nH]2)cc1S(=O)(=O)NC1CCCC1)C1CC1,6.096910013,ChEMBL
CHEMBL4104390,O=C(Nc1ccc(Cl)cn1)c1c(F)c(F)c(F)c(F)c1F,4.491739694,ChEMBL
CHEMBL4062332,O=C(Nc1cccc(S(=O)(=O)N2CCCC2)c1)c1nc[nH]n1,4.374378919,ChEMBL
CHEMBL525721,O=C(Nc1ncnc2nc[nH]c12)c1ccccc1,4.465973894,ChEMBL
CHEMBL4165445,O=C(O)CN1C(=O)c2cccc3c(S(=O)(=O)N4CCCC4)ccc1c23,4.637140697,ChEMBL
CHEMBL4100505,O=C(c1ccccc1)c1ccc(NS(=O)(=O)c2cccc(Br)c2)cc1,4.408490191,ChEMBL
CHEMBL3953916,O=C1CCN(C(=O)c2cccc(-c3ccccc3)c2)c2ccccc2N1,5.903089987,ChEMBL
CHEMBL3589482,O=C1CN(C(=O)c2cc(O)cc(-c3ccccc3)c2)c2ccccc2N1,5.045757491,ChEMBL
CHEMBL3589489,O=C1CN(C(=O)c2cncc(-c3ccc(Cl)cc3)c2)c2ccccc2N1,4.30980392,ChEMBL
CHEMBL3589488,O=C1CN(C(=O)c2cncc(-c3ccc(F)cc3)c2)c2ccccc2N1,4.327902142,ChEMBL
CHEMBL3589486,O=C1CN(C(=O)c2cncc(-c3cccc(O)c3)c2)c2ccccc2N1,4.537602002,ChEMBL
CHEMBL3589485,O=C1CN(C(=O)c2cncc(-c3ccccc3)c2)c2ccccc2N1,4.585026652,ChEMBL
CHEMBL4172354,O=C1c2cccc3c(S(=O)(=O)N4CCCC4)ccc(c23)N1CCO,4.159705668,ChEMBL
CHEMBL3409999,O=c1[nH]c(-c2cc(Br)cc(S(=O)(=O)NC3CCCC3)c2)cs1,6.522878745,ChEMBL
CHEMBL4069975,O=c1[nH]c(-c2ccc(Br)cc2)nc2sc3c(c12)CCC3,5.048662481,ChEMBL
CHEMBL4078743,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2sc3c(c12)CCC3,5.815308569,ChEMBL
CHEMBL3409994,O=c1[nH]c(-c2ccc(Cl)c(S(=O)(=O)NC3CCCC3)c2)cs1,6.602059991,ChEMBL
CHEMBL3409995,O=c1[nH]c(-c2ccc(F)c(S(=O)(=O)NC3CCCC3)c2)cs1,6.301029996,ChEMBL
CHEMBL2349354,O=c1[nH]c(-c2ccc(NS(=O)(=O)c3cccs3)c(O)c2)cs1,5.48148606,ChEMBL
CHEMBL265438,O=c1[nH]c(-c2ccc(O)cc2)nc2sc3c(c12)CCCC3,5.135488919,ChEMBL
CHEMBL2397398,O=c1[nH]c(-c2ccc(O)cc2)nc2sc3c(c12)CCCCC3,6.251811973,ChEMBL
CHEMBL4075573,O=c1[nH]c(-c2ccc(O)cc2)nc2sc3c(c12)CCN(Cc1ccccc1)C3,5.195860568,ChEMBL
CHEMBL4080969,O=c1[nH]c(-c2cccc(Br)c2)nc2sc3c(c12)CCCCC3,5.241845378,ChEMBL
CHEMBL2349341,O=c1[nH]c(-c2cccc(Cl)c2)cs1,4.619788758,ChEMBL
CHEMBL2346691,O=c1[nH]c(-c2cccc(NCCc3ccccc3)c2)cs1,4.642065153,ChEMBL
CHEMBL2349347,O=c1[nH]c(-c2cccc(NS(=O)(=O)Cc3ccccc3)c2)cs1,5.387216143,ChEMBL
CHEMBL2349350,O=c1[nH]c(-c2cccc(NS(=O)(=O)c3ccc(F)cc3)c2)cs1,5.431798276,ChEMBL
CHEMBL2349351,O=c1[nH]c(-c2cccc(NS(=O)(=O)c3cccnc3)c2)cs1,5,ChEMBL
CHEMBL2349349,O=c1[nH]c(-c2cccc(NS(=O)(=O)c3cccs3)c2)cs1,5.387216143,ChEMBL
CHEMBL4098993,O=c1[nH]c(-c2cccc(O)c2)nc2sc3c(c12)CCCCC3,5.400116928,ChEMBL
CHEMBL3409983,O=c1[nH]c(-c2cccc(S(=O)(=O)NC3CC3)c2)cs1,5.645891561,ChEMBL
CHEMBL3409982,O=c1[nH]c(-c2cccc(S(=O)(=O)NC3CCCC3)c2)cs1,5.853871964,ChEMBL
CHEMBL3409984,O=c1[nH]c(-c2cccc(S(=O)(=O)NC3CCCCC3)c2)cs1,5.68613278,ChEMBL
CHEMBL3409991,O=c1[nH]c(-c2cccc(S(=O)(=O)NC3CCOC3)c2)cs1,5.235077015,ChEMBL
CHEMBL3409990,O=c1[nH]c(-c2cccc(S(=O)(=O)NCC3CCCO3)c2)cs1,5.031050319,ChEMBL
CHEMBL3409987,O=c1[nH]c(-c2cccc(S(=O)(=O)Nc3ccon3)c2)cs1,5.13430394,ChEMBL
CHEMBL4069308,O=c1[nH]c(Cc2ccccc2)nc2sc3c(c12)CCCCC3,6.086186148,ChEMBL
CHEMBL1507539,O=c1[nH]n(CC2COC3(CCCCC3)O2)c(=O)c2ccccc12,4.876148359,ChEMBL
CHEMBL188678,O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12,6,ChEMBL
CHEMBL278041,Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,5.602059991,ChEMBL
CHEMBL4096140,c1coc(-c2nnc(-c3ccc4ccccc4c3)c3nocc23)c1,4.877456476,ChEMBL
Humphreys2022_13,CC(=O)N1c2ccccc2[C@H](Nc2ccc(C#N)cn2)C[C@@H]1C,6,Humphreys2022
Humphreys2022_14,CC(=O)N1c2ccccc2[C@H](Nc2cnc(C#N)cn2)C[C@@H]1C,5.9,Humphreys2022
Humphreys2022_15,CC(=O)N1c2ccccc2[C@H](Nc2cnc(C)cn2)C[C@@H]1C,6,Humphreys2022
Humphreys2022_16,CC(=O)N1c2ccc(F)cc2[C@H](Nc2ccc(C#N)cn2)C[C@@H]1C,6.1,Humphreys2022
Humphreys2022_18,CC(=O)N1c2ccc(F)cc2[C@H](Nc2cnc(C)cn2)C[C@@H]1C,5.9,Humphreys2022
Humphreys2022_19,CC(=O)N1c2ccc(C#N)cc2[C@H](Nc2ccc(C#N)cn2)C[C@@H]1C,6.3,Humphreys2022
Humphreys2022_22,CC(=O)N1c2ccc(C#N)cc2[C@H](Nc2cnc(C#N)cn2)C[C@@H]1C,6.3,Humphreys2022
Humphreys2022_24,CC(=O)N1c2ccc(C(N)=O)cc2[C@H](Nc2cccc(Cl)c2)C[C@@H]1C,6.7,Humphreys2022
Humphreys2022_25,CC(=O)N1c2ccc(C(N)=O)cc2[C@H](Nc2ccc(Cl)cn2)C[C@@H]1C,6.6,Humphreys2022
Humphreys2022_26,CC(=O)N1c2ccc(C(N)=O)cc2[C@H](Nc2ccc(C)cn2)C[C@@H]1C,6.1,Humphreys2022
Humphreys2022_27,CC(=O)N1c2ccc(C(N)=O)cc2[C@H](Nc2ncc(Cl)cn2)C[C@@H]1C,6.9,Humphreys2022
Humphreys2022_28,CCNC(=O)c1ccc2c(c1)[C@H](Nc1ccc(Cl)cn1)C[C@H](C)N2C(C)=O,6.5,Humphreys2022
Humphreys2022_29,CCNC(=O)c1ccc2c(c1)[C@H](Nc1ccc(C#N)cn1)C[C@H](C)N2C(C)=O,6.7,Humphreys2022
Humphreys2022_30,CCNC(=O)c1ccc2c(c1)[C@H](Nc1ccc(C)cn1)C[C@H](C)N2C(C)=O,6.1,Humphreys2022
Humphreys2022_31,CCNC(=O)c1ccc2c(c1)[C@H](Nc1ccc(F)cn1)C[C@H](C)N2C(C)=O,6.1,Humphreys2022
Humphreys2022_32,CCNC(=O)c1ccc2c(c1)[C@H](Nc1cnc(C#N)cn1)C[C@H](C)N2C(C)=O,6.3,Humphreys2022
Humphreys2022_34,CCNC(=O)c1ccc2c(c1)[C@H](Nc1ncc(Cl)cn1)C[C@H](C)N2C(C)=O,7,Humphreys2022
Gavai2021_1,Cc1noc(C)c1-c1cc(C(N)=O)c2[nH]c3cc(C(=O)N4CCOCC4)ccc3c2c1,6.147520006,Gavai2021
Gavai2021_2,Cc1noc(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3CCOCC3)cc1n2CC1CC1,7.408935393,Gavai2021
Gavai2021_3,Cc1noc(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3C[C@H](C)O[C@H](C)C3)cc1n2CC1CC1,7.638272164,Gavai2021
Gavai2021_4,Cc1nocc1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3C[C@H](C)O[C@H](C)C3)cc1n2CC1CC1,6.882728704,Gavai2021
Gavai2021_5,Cc1oncc1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3C[C@H](C)O[C@H](C)C3)cc1n2CC1CC1,6.534617149,Gavai2021
Gavai2021_6,Cc1n[nH]c(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3C[C@H](C)O[C@H](C)C3)cc1n2CC1CC1,6.27572413,Gavai2021
Gavai2021_7,Cc1nnn(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3C[C@H](C)O[C@H](C)C3)cc1n2CC1CC1,7.455931956,Gavai2021
Gavai2021_8,Cc1noc(C)c1-c1cc(C(N)=O)c2c3cc(C(=O)N4C[C@H](C)O[C@H](C)C4)ccc3n(CC3CC3)c2c1,7.161150909,Gavai2021
Gavai2021_9,Cc1noc(C)c1-c1cc(C(N)=O)c2c3cc(C(=O)N4C[C@H](C)O[C@H](C)C4)ccc3n(Cc3ccccc3)c2c1,8.37675071,Gavai2021
Gavai2021_10,Cc1noc(C)c1-c1cc(C(N)=O)c2c3cc(C(C)(C)O)ccc3n(Cc3ccccc3)c2c1,8.346787486,Gavai2021
Gavai2021_11,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)O)cc3n(Cc3ccccc3)c2c1,8.356547324,Gavai2021
Gavai2021_12,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)O)cc3n(CC3CCOCC3)c2c1,8.022276395,Gavai2021
Gavai2021_13,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)O)cc3n(C(c3ccccc3)c3ccccc3)c2c1,8.823908741,Gavai2021
Gavai2021_14,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)O)cc3n([C@@H](c3ccccc3)C3CCOCC3)c2c1,8.26760624,Gavai2021
Gavai2021_15,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,9,Gavai2021
Gavai2021_16,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)O)cc3n(C(c3ccc(F)cc3)C3CCOCC3)c2c1,8.721246399,Gavai2021
Gavai2021_17,Cc1noc(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,8.721246399,Gavai2021
Gavai2021_18,Cc1nnn(C)c1-c1cnc2c3ccc(C(C)(C)O)cc3n([C@H](c3ccccc3)C3CCOCC3)c2c1,8.958607315,Gavai2021
Gavai2021_SI50,Cc1noc(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3CCOCC3)cc1n2Cc1ccccc1,6.931814138,Gavai2021
Gavai2021_SI51,Cc1noc(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3CCOCC3)cc1n2CC#N,7.356547324,Gavai2021
Gavai2021_SI52,Cc1noc(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3CCOCC3)cc1n2Cc1nccs1,6.559090918,Gavai2021
Gavai2021_SI53,COCCn1c2cc(C(=O)N3CCOCC3)ccc2c2cc(-c3c(C)noc3C)cc(C(N)=O)c21,6.958607315,Gavai2021
Gavai2021_SI55,Cc1noc(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3[C@@H](C)COC[C@H]3C)cc1n2CC1CC1,7.698970004,Gavai2021
Gavai2021_SI56,Cc1noc(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(C(=O)N3[C@@H](C)COC[C@H]3C)cc1n2CC(F)F,7.823908741,Gavai2021
Gavai2021_SI57,CC(=O)n1c2cc(C(=O)N3[C@@H](C)COC[C@H]3C)ccc2c2cc(-c3c(C)noc3C)cc(C(N)=O)c21,5.970210529,Gavai2021
Gavai2021_SI58,Cc1noc(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(CN3CCOCC3)cc1n2CC1CC1,7.193820026,Gavai2021
Gavai2021_SI59,COC(=O)Nc1ccc2c3cc(-c4c(C)noc4C)cc(C(N)=O)c3n(CC3CC3)c2c1,6.752026734,Gavai2021
Gavai2021_SI60,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(=O)N4CCOCC4)cc3n(Cc3ccccc3)c2c1,8.698970004,Gavai2021
Gavai2021_SI61,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(=O)Nc4ccccc4)cc3n(Cc3ccccc3)c2c1,7.920818754,Gavai2021
Gavai2021_SI62,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(=O)N(C)C)cc3n(Cc3ccccc3)c2c1,8.886056648,Gavai2021
Gavai2021_SI63,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(CN(C)C)cc3n(Cc3ccccc3)c2c1,8.602059991,Gavai2021
Gavai2021_SI64,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)N)cc3n(Cc3ccccc3)c2c1,8.187086643,Gavai2021
Gavai2021_SI65,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)S(C)(=O)=O)cc3n(Cc3ccccc3)c2c1,8.585026652,Gavai2021
Gavai2021_SI66,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(CO)cc3n(Cc3ccccc3)c2c1,8.568636236,Gavai2021
Gavai2021_SI67,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(F)F)cc3n(Cc3ccccc3)c2c1,7.721246399,Gavai2021
Gavai2021_SI68,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(CC(C)(C)O)cc3n(Cc3ccccc3)c2c1,8,Gavai2021
Gavai2021_SI69,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(=O)O)cc3n(C(c3ccccc3)c3ccccc3)c2c1,8.15490196,Gavai2021
Gavai2021_SI70,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(CO)cc3n(C(c3ccccc3)c3ccccc3)c2c1,8.721246399,Gavai2021
Gavai2021_SI71,Cc1noc(C)c1-c1cc(C(N)=O)c2c3ccc(C(C)(C)O)cc3n(C(C)(c3ccccc3)c3ccccc3)c2c1,8.075720714,Gavai2021
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
